DATAFLOW,LAST UPDATE,freq,unit,animals,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,HU,2002,684,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,HU,2003,354,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,HU,2004,282,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,HU,2008,159,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,HU,2009,197,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,HU,2010,189,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,HU,2011,186,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,IT,2002,3333,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,IT,2003,3611,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,IT,2004,4773,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,IT,2005,7397,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,IT,2006,7026,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,IT,2007,8325,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,IT,2008,9903,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,IT,2009,8597,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,IT,2010,9563,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,IT,2011,9548,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LT,2004,190,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LT,2005,182,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LT,2006,312,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LT,2007,377,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LT,2008,453,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LT,2009,488,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LT,2010,298,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LU,2002,25,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LU,2009,139,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LV,2004,352,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LV,2005,242,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LV,2006,4470,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LV,2007,840,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LV,2008,801,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LV,2009,5758,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LV,2010,5668,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,LV,2011,5117,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,MT,2005,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,MT,2006,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,MT,2009,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,MT,2010,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NL,1998,964,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NL,1999,727,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NL,2000,987,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NL,2001,960,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NL,2006,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NL,2011,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NO,2002,186,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NO,2003,159,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NO,2004,211,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NO,2005,162,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NO,2006,100,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NO,2007,114,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NO,2008,107,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NO,2009,91,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NO,2010,61,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,NO,2011,58,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PL,2005,4585,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PL,2006,5919,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PL,2007,4810,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PL,2008,6567,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PL,2009,9943,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PL,2010,7817,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PL,2011,6072,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PT,2002,107,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PT,2003,103,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PT,2004,181,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PT,2005,167,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PT,2008,1540,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PT,2009,301,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PT,2010,274,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,PT,2011,200,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,RO,2006,803,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,RO,2007,790,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,RO,2008,609,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,RO,2009,517,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,RO,2010,284,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,RO,2011,282,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SE,2009,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SI,2005,1906,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SI,2006,1856,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SI,2007,2361,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SI,2008,2486,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SI,2009,2784,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SI,2010,2755,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SI,2011,2955,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SK,2003,30,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SK,2004,62,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SK,2005,258,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SK,2006,440,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SK,2007,440,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SK,2008,562,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SK,2009,677,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SK,2010,651,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,SK,2011,440,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,UK,2005,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,UK,2006,688,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,UK,2007,779,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,UK,2008,607,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,UK,2009,556,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,UK,2010,263,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A1000,UK,2011,114,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,AT,2004,331441,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,AT,2005,333826,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,AT,2006,338593,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,AT,2007,342055,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,AT,2008,352781,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,AT,2009,373720,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,1999,18711,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,2000,24497,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,2001,44506,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,2002,20732,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,2003,29677,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,2004,32190,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,2005,30116,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,2006,33422,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,2007,37897,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,2008,43026,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,2009,53338,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,2010,64171,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BE,2011,69738,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BG,2006,329,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BG,2007,395,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BG,2008,470,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BG,2009,272,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BG,2010,364,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,BG,2011,976,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,1997,93491,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,1998,102295,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,1999,111743,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,2000,114483,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,2001,133271,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,2002,145012,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,2003,152583,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,2004,155953,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,2005,160333,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,2006,160950,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,2007,159630,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,2008,156773,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,2009,150905,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CH,2010,148282,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CY,2009,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CZ,2004,100304,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CZ,2005,67956,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CZ,2006,115192,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CZ,2007,137382,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CZ,2008,151723,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CZ,2009,136026,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CZ,2010,151814,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,CZ,2011,174644,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,1998,80768,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,1999,180257,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,2000,149767,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,2001,150512,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,2002,144977,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,2003,133279,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,2004,125200,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,2005,122760,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,2006,132147,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,2008,141896,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,2009,170155,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,2010,164523,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,DK,2011,169784,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EE,2005,9289,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EE,2006,13312,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EE,2007,13774,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EE,2008,16131,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EE,2009,21074,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EE,2010,19126,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EE,2011,22498,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EL,2002,7760,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EL,2003,14219,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EL,2004,14776,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EL,2005,22900,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EL,2006,22292,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EL,2007,25104,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EL,2008,20254,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EL,2009,28618,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EL,2010,23109,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,EL,2011,22959,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,ES,2004,53295,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,ES,2005,56701,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,ES,2006,81471,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,ES,2007,85598,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,ES,2008,101248,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,ES,2009,128004,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,ES,2010,143039,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,ES,2011,175743,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FI,2000,15084,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FI,2001,14795,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FI,2002,17134,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FI,2003,18227,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FI,2004,18029,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FI,2005,19048,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FI,2006,22409,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FI,2007,25512,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FI,2008,28574,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FI,2009,32354,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FI,2010,35879,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FI,2011,42477,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,FR,2011,375768,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,HR,2009,6144,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,HR,2010,9796,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,HR,2011,7697,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,HU,2002,8661,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,HU,2003,7926,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,HU,2004,8747,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,HU,2007,17174,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,HU,2008,17746,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,HU,2009,25089,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,HU,2010,32445,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,HU,2011,24650,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IE,2005,21950,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IE,2006,24450,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IE,2007,29000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IE,2008,33200,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IE,2009,32700,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IT,2002,164536,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IT,2003,189806,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IT,2004,215022,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IT,2005,222516,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IT,2006,222725,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IT,2007,244156,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IT,2008,216476,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IT,2009,185513,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IT,2010,207015,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,IT,2011,193675,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LT,2004,6616,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LT,2005,3843,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LT,2006,15997,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LT,2007,19964,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LT,2008,22665,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LT,2009,21927,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LT,2010,23076,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LU,2002,952,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LU,2009,3252,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LV,2004,10037,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LV,2005,21439,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LV,2006,55319,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LV,2007,50530,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LV,2008,41153,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LV,2009,53867,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LV,2010,45697,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,LV,2011,52126,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,MT,2005,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,MT,2006,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,MT,2009,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,MT,2010,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,1998,26356,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,1999,31534,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,2000,38854,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,2001,41023,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,2002,36373,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,2003,36669,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,2004,34841,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,2005,36269,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,2006,36799,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,2007,40129,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,2008,44117,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,2009,59000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,2010,62000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A2000,NL,2011,49410,
